Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - Salinas de Arinaga,23,03h,8,9,1.5,13,16,NNE (13°),N (7°)
Spain - Salinas de Arinaga,23,06h,9,10,1.5,13,15,N (2°),N (8°)
Spain - La Pared,13,06h,7,10,1.6,13,19,ESE (117.16499972090624°),NO (305°)
Spain - La Pared,13,08h,7,10,1.6,13,20,SE (131.81854115848674°),NO (306°)
Spain - La Pared,13,10h,9,11,1.5,13,22,SE (141.44651285622214°),NO (307°)
Spain - La Pared,13,12h,10,12,1.5,13,23,SSE (147.9832450105693°),NO (308°)
Spain - La Pared,13,14h,8,9,1.4,13,24,SSE (159.27894606885053°),NO (304°)
Spain - La Pared,13,16h,5,6,1.4,13,24,S (181.13425850017515°),NO (304°)
Spain - La Pared,13,18h,4,5,1.4,13,23,O (278.3717217825539°),NO (304°)
Spain - La Pared,13,20h,3,4,1.4,13,21,NO (317.19476919343225°),NO (304°)
Spain - La Pared,13,22h,4,4,1.4,13,20,NO (321.70735809214784°),NO (304°)
Spain - La Pared,14,03h,3,3,1.4,13,19,S (170.31354144022563°),ONO (301°)
Spain - La Pared,14,05h,2,2,1.5,13,19,S (181.30363955127615°),ONO (302°)
Spain - La Pared,14,07h,1,2,1.5,13,19,ONO (282.24772178960393°),ONO (302°)
Spain - La Pared,14,09h,2,3,1.5,13,21,NO (321.62529054417723°),ONO (301°)
Spain - La Pared,14,11h,5,6,1.5,13,23,ONO (299.1773948883164°),ONO (301°)
Spain - La Pared,14,13h,8,11,1.5,13,23,NO (307.794173153431°),ONO (300°)
Spain - La Pared,14,15h,12,18,1.5,13,23,NO (311.28003498230237°),ONO (300°)
Spain - La Pared,14,17h,15,20,1.5,13,22,NNO (326.3922176129377°),ONO (300°)
Spain - La Pared,14,19h,15,19,1.6,13,21,NNO (330.78993925636075°),ONO (299°)
Spain - La Pared,14,21h,14,19,1.7,13,20,NNO (334.309879105654°),ONO (299°)
Spain - La Pared,15,03h,12,15,1.8,13,19,NO (323.51883581850564°),ONO (302°)
Spain - La Pared,15,05h,11,14,1.9,13,19,NO (321.41729652149274°),NO (305°)
Spain - La Pared,15,07h,12,15,2,13,19,NO (318.9077002239734°),NO (308°)
Spain - La Pared,15,09h,12,15,2.1,13,20,NO (312.78745615134534°),NO (319°)
Spain - La Pared,15,11h,13,16,2.1,13,20,NO (310.75995813442665°),NO (320°)
Spain - La Pared,15,13h,13,16,2.2,13,21,NO (312.0944331826311°),NO (321°)
Spain - La Pared,15,15h,14,16,2.3,13,20,NO (318.15336996542015°),NO (321°)
Spain - La Pared,15,17h,13,16,2.4,13,20,NO (317.417576800372°),NO (322°)
Spain - La Pared,15,19h,12,15,2.4,13,20,NO (323.89878087260666°),NO (323°)
Spain - La Pared,15,21h,10,13,2.5,13,19,NNO (330.3134286589686°),NO (324°)
Spain - La Pared,16,03h,9,11,2.7,13,18,NO (325.6789808537487°),NNO (334°)
Spain - La Pared,16,05h,9,11,2.8,13,18,NNO (330.2824756424386°),NNO (335°)
Spain - La Pared,16,07h,10,12,2.8,13,19,NNO (336.9008339072249°),NNO (336°)
Spain - La Pared,16,09h,8,10,2.8,13,19,NNO (345.2306122549491°),NNO (336°)
Spain - La Pared,16,11h,10,11,2.8,13,20,NNO (337.13136196195865°),NNO (339°)
Spain - La Pared,16,15h,10,12,2.7,13,20,NNO (337.08469811071075°),NNO (337°)
Spain - La Pared,16,18h,8,10,2.5,13,20,NNO (346.6594684625958°),NNO (337°)
Spain - La Pared,16,21h,7,10,2.3,13,19,N (10.662067754372057°),NNO (338°)
Spain - La Pared,17,03h,5,7,2.1,13,18,NE (39.26253868666982°),NNO (345°)
Spain - La Pared,17,06h,4,7,2,13,18,NE (51.73392598892792°),N (349°)
Spain - La Pared,17,09h,6,8,1.9,13,18,NE (49.98614309855788°),NNO (347°)
Spain - La Pared,17,12h,9,11,1.8,13,20,ESE (110.28451000133093°),N (349°)
Spain - La Pared,17,15h,8,9,1.7,13,21,ESE (105.25050060585053°),N (355°)
Spain - La Pared,17,18h,7,8,1.7,13,20,E (78.89331378263003°),N (357°)
Spain - La Pared,17,21h,8,8,1.6,13,19,ENE (65.59094808943586°),N (357°)
Spain - La Pared,18,03h,10,10,1.4,13,19,E (79.4005716368041°),N (358°)
Spain - La Pared,18,06h,10,11,1.4,13,19,E (86.63906146381298°),N (359°)
Spain - La Pared,18,09h,9,10,1.3,13,19,E (95.66285414084294°),N (358°)
Spain - La Pared,18,12h,10,12,1.2,13,21,ESE (114.35793429612637°),N (356°)
Spain - La Pared,18,15h,9,9,1.1,13,21,ESE (119.07091736942225°),N (356°)
Spain - La Pared,18,18h,5,6,1.1,13,21,E (87.36214886519144°),NNO (328°)
Spain - La Pared,18,21h,4,5,1.3,13,20,N (7.114410934626495°),ONO (299°)
Spain - La Pared,19,03h,5,6,2.2,13,20,ESE (103.03160878721853°),ONO (299°)
Spain - La Pared,19,06h,8,9,2.4,13,20,ESE (107.49883350463416°),ONO (299°)
Spain - La Pared,19,09h,8,9,2.5,13,21,ESE (113.01243757027761°),ONO (299°)
Spain - La Pared,19,12h,10,12,2.4,13,22,SE (136.44059131810016°),ONO (299°)
Spain - La Pared,19,15h,7,11,2.4,13,22,SSE (154.3973971217409°),ONO (300°)
Spain - La Pared,19,18h,4,6,2.2,13,22,SE (133.81335931170966°),ONO (300°)
Spain - La Pared,19,21h,5,5,2.1,13,21,NE (48.44667084565856°),ONO (300°)
Spain - La Pared,20,03h,9,10,1.9,13,21,ENE (73.93698679841373°),ONO (301°)
Spain - La Pared,20,06h,9,14,1.8,13,21,ESE (115.5989195210916°),ONO (301°)
Spain - La Pared,20,09h,10,15,1.7,13,21,SE (134.184569594746°),ONO (301°)
Spain - La Pared,20,12h,11,16,1.7,13,21,SSE (150.7618768479032°),ONO (301°)
Spain - La Pared,20,15h,10,13,1.5,13,21,S (188.02809948721563°),ONO (301°)
Spain - La Pared,20,18h,6,7,1.4,13,21,ONO (301.5594841540982°),ONO (301°)
Spain - La Pared,20,21h,4,4,1.3,13,21,NNO (337.08045672260994°),ONO (301°)
Spain - La Pared,21,03h,8,10,1.3,13,20,N (353.4496014795451°),ONO (301°)
Spain - La Pared,21,06h,9,9,1.3,13,20,N (8.585438555777849°),ONO (302°)
Spain - La Pared,21,09h,6,7,1.3,13,20,NE (34.3089810621025°),NNO (339°)
Spain - La Pared,21,12h,6,8,1.4,13,20,ENE (64.37380746649697°),NNO (340°)
Spain - La Pared,21,15h,10,11,1.4,13,20,N (358.9496748538322°),NNO (337°)
Spain - La Pared,21,18h,9,12,1.5,13,21,NNE (28.375909141698106°),NNO (341°)
Spain - La Pared,21,21h,12,13,1.6,13,20,NNE (19.909670191277925°),NNO (332°)
Spain - La Pared,22,03h,10,14,1.7,13,20,NE (40.139881014540705°),N (355°)
Spain - La Pared,22,06h,9,12,1.8,13,19,NE (52.02705719342989°),N (354°)
Spain - La Pared,22,09h,8,10,1.8,13,19,NE (50.49719108813795°),N (354°)
Spain - La Pared,22,12h,7,10,1.8,13,20,NE (43.80075330804512°),N (352°)
Spain - La Pared,22,15h,4,8,1.8,13,20,ENE (62.49031430828013°),N (351°)
Spain - La Pared,22,18h,7,10,1.9,13,20,NE (36.3019233100834°),N (349°)
Spain - La Pared,22,21h,10,12,1.9,13,19,NE (39.6615822222915°),NNO (347°)
Spain - La Pared,23,03h,7,9,1.9,13,19,NNE (22.999999999999996°),NNO (348°)
Spain - La Pared,23,06h,8,10,1.9,13,19,NNE (15.999999999999996°),NNO (347°)
Spain - Punta de Jandia,13,06h,8,9,1.4,13,21,SE (135.23737729041187°),NO (306°)
Spain - Punta de Jandia,13,08h,8,9,1.4,13,21,SE (144.99641772584883°),NO (308°)
Spain - Punta de Jandia,13,10h,10,10,1.3,13,21,SSE (146.58793435984563°),NO (309°)
Spain - Punta de Jandia,13,12h,9,10,1.3,13,21,SSE (151.7119853150238°),NO (309°)
Spain - Punta de Jandia,13,14h,7,7,1.3,13,21,SSE (162.16451077819113°),NO (306°)
Spain - Punta de Jandia,13,16h,5,5,1.2,13,22,S (179.00860188604125°),NO (306°)
Spain - Punta de Jandia,13,18h,3,3,1.2,13,22,SO (218.37578665515022°),NO (306°)
Spain - Punta de Jandia,13,20h,2,2,1.2,13,22,SO (226.16657416873903°),NO (306°)
Spain - Punta de Jandia,13,22h,2,2,1.2,13,22,O (277.84554736998047°),NO (305°)
Spain - Punta de Jandia,14,03h,4,4,1.2,13,22,S (187.70120169687786°),NO (304°)
Spain - Punta de Jandia,14,05h,4,4,1.3,13,22,S (177.73358095128407°),NO (304°)
Spain - Punta de Jandia,14,07h,2,2,1.3,13,21,S (180.56071364604983°),NO (304°)
Spain - Punta de Jandia,14,09h,2,2,1.3,13,21,NNE (32.64338298421333°),NO (304°)
Spain - Punta de Jandia,14,11h,3,3,1.3,13,22,NNO (334.76233928795494°),ONO (303°)
Spain - Punta de Jandia,14,13h,4,5,1.3,13,22,NO (322.86378803999463°),ONO (303°)
Spain - Punta de Jandia,14,15h,8,12,1.3,13,22,NO (318.3999967377266°),ONO (303°)
Spain - Punta de Jandia,14,17h,13,17,1.4,13,22,NNO (331.31817388311606°),ONO (301°)
Spain - Punta de Jandia,14,19h,15,18,1.5,13,21,NNO (336.8343539840644°),ONO (301°)
Spain - Punta de Jandia,14,21h,16,18,1.5,13,21,NNO (341.27759281597844°),ONO (302°)
Spain - Punta de Jandia,15,03h,14,16,1.6,13,21,NNO (328.8490580200042°),NO (305°)
Spain - Punta de Jandia,15,05h,14,16,1.7,13,20,NO (325.40584001285856°),NO (307°)
Spain - Punta de Jandia,15,07h,14,15,1.7,13,20,NO (323.55221351274946°),NO (310°)
Spain - Punta de Jandia,15,09h,12,14,1.8,13,20,NO (318.527383946274°),NO (322°)
Spain - Punta de Jandia,15,11h,13,14,1.9,13,21,NO (321.5514179910669°),NO (322°)
Spain - Punta de Jandia,15,13h,13,14,2,13,20,NO (321.9962467391739°),NO (322°)
Spain - Punta de Jandia,15,15h,12,14,2,13,20,NO (326.1891112036939°),NO (323°)
Spain - Punta de Jandia,15,17h,13,15,2.1,13,20,NNO (328.99354726736675°),NO (323°)
Spain - Punta de Jandia,15,19h,13,15,2.2,13,20,NNO (333.9096320136594°),NO (325°)
Spain - Punta de Jandia,15,21h,13,14,2.2,13,20,NNO (335.4793297942028°),NO (326°)
Spain - Punta de Jandia,16,03h,11,13,2.4,13,20,NNO (327.5882490613133°),NNO (336°)
Spain - Punta de Jandia,16,05h,11,13,2.5,13,20,NNO (333.00265162850184°),NNO (336°)
Spain - Punta de Jandia,16,07h,11,13,2.5,13,20,NNO (339.0884669239613°),NNO (337°)
Spain - Punta de Jandia,16,09h,10,12,2.6,13,20,NNO (343.34766715276425°),NNO (339°)
Spain - Punta de Jandia,16,11h,10,11,2.6,13,20,N (356.86569423990437°),NNO (340°)
Spain - Punta de Jandia,16,15h,9,11,2.5,13,20,N (356.6407790491611°),NNO (340°)
Spain - Punta de Jandia,16,18h,8,9,2.3,13,20,N (358.7234065909329°),NNO (339°)
Spain - Punta de Jandia,16,21h,10,11,2.1,13,20,NNE (15.825628022115637°),NNO (339°)
Spain - Punta de Jandia,17,03h,8,10,1.9,13,20,NE (47.8961815511188°),NNO (346°)
Spain - Punta de Jandia,17,06h,7,9,1.8,13,20,ENE (62.98947758256816°),N (350°)
Spain - Punta de Jandia,17,09h,7,9,1.7,13,20,ENE (71.29296700644183°),N (349°)
Spain - Punta de Jandia,17,12h,9,11,1.7,13,20,E (89.45585858908845°),N (351°)
Spain - Punta de Jandia,17,15h,7,9,1.6,13,20,ESE (112.7220079792398°),N (357°)
Spain - Punta de Jandia,17,18h,7,9,1.5,13,20,E (99.01022060905198°),N (0°)
Spain - Punta de Jandia,17,21h,9,9,1.5,13,20,ENE (58.655631326884325°),N (359°)
Spain - Punta de Jandia,18,03h,11,13,1.3,13,20,E (86.53789578670104°),N (1°)
Spain - Punta de Jandia,18,06h,11,13,1.3,13,20,E (93.6100873931235°),N (2°)
Spain - Punta de Jandia,18,09h,11,13,1.2,13,20,ESE (102.58191756597061°),N (2°)
Spain - Punta de Jandia,18,12h,10,12,1.1,13,20,ESE (115.10648681096349°),N (352°)
Spain - Punta de Jandia,18,15h,6,9,1,13,21,ESE (122.71416691398781°),NNO (347°)
Spain - Punta de Jandia,18,18h,5,6,1,13,21,E (88.5751961335557°),NNO (347°)
Spain - Punta de Jandia,18,21h,5,6,1.2,13,21,NE (53.871400206093575°),ONO (300°)
Spain - Punta de Jandia,19,03h,4,5,1.9,13,21,E (99.84101742512712°),ONO (299°)
Spain - Punta de Jandia,19,06h,5,6,2.1,13,21,SE (123.86857028903955°),ONO (299°)
Spain - Punta de Jandia,19,09h,5,7,2.2,13,21,ESE (114.91584783362778°),ONO (298°)
Spain - Punta de Jandia,19,12h,6,8,2.1,13,22,SE (140.96071517112685°),ONO (299°)
Spain - Punta de Jandia,19,15h,6,9,2,13,22,SSE (150.68609340754793°),ONO (299°)
Spain - Punta de Jandia,19,18h,4,5,2,13,22,ESE (113.55454183199377°),ONO (300°)
Spain - Punta de Jandia,19,21h,4,5,1.9,13,22,NNE (24.818770334362306°),ONO (301°)
Spain - Punta de Jandia,20,03h,5,6,1.7,13,22,NE (38.79244882651738°),ONO (302°)
Spain - Punta de Jandia,20,06h,7,10,1.6,13,21,ENE (71.32308608968191°),ONO (302°)
Spain - Punta de Jandia,20,09h,11,15,1.5,13,21,SE (140.34610774621717°),ONO (302°)
Spain - Punta de Jandia,20,12h,13,16,1.5,13,21,SSE (160.8168282274171°),ONO (303°)
Spain - Punta de Jandia,20,15h,11,14,1.4,13,21,SSO (212.61049502955976°),ONO (303°)
Spain - Punta de Jandia,20,18h,8,10,1.3,13,21,SSO (201.66153945781784°),ONO (302°)
Spain - Punta de Jandia,20,21h,7,9,1.2,13,21,ONO (292.2168439402264°),ONO (303°)
Spain - Punta de Jandia,21,03h,9,11,1.1,13,21,N (4.1152428069032725°),ONO (303°)
Spain - Punta de Jandia,21,06h,9,11,1.1,13,20,NNE (14.566688925298363°),NO (322°)
Spain - Punta de Jandia,21,09h,8,9,1.2,13,20,NNE (31.133282219239447°),NNO (340°)
Spain - Punta de Jandia,21,12h,8,8,1.2,13,20,NE (43.60556560645999°),NNO (341°)
Spain - Punta de Jandia,21,15h,10,10,1.3,13,20,NNE (25.567842876799492°),NNO (340°)
Spain - Punta de Jandia,21,18h,13,13,1.4,13,20,NNE (17.233856696775522°),NNO (342°)
Spain - Punta de Jandia,21,21h,14,14,1.4,13,20,NNE (19.77610975507512°),NNO (342°)
Spain - Punta de Jandia,22,03h,14,15,1.5,13,20,NE (33.79715029473035°),N (357°)
Spain - Punta de Jandia,22,06h,13,14,1.6,13,20,NE (44.99169125585598°),N (355°)
Spain - Punta de Jandia,22,09h,10,11,1.6,13,20,NE (56.03680089744543°),N (356°)
Spain - Punta de Jandia,22,12h,10,11,1.7,13,20,NE (44.30573030959443°),N (354°)
Spain - Punta de Jandia,22,15h,8,8,1.7,13,20,NNE (30.84248992954132°),N (353°)
Spain - Punta de Jandia,22,18h,12,12,1.7,13,20,NNE (17.75995179609239°),N (351°)
Spain - Punta de Jandia,22,21h,14,14,1.7,13,20,NE (36.047767450680006°),N (349°)
Spain - Punta de Jandia,23,03h,10,10,1.7,13,19,NNE (18.999999999999996°),N (350°)
Spain - Punta de Jandia,23,06h,11,11,1.7,13,19,NNE (13°),N (349°)
