Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - Nemina,13,10h,11,20,3.3,13,15,SSO (191.27876540121613°),OSO (256°)
Spain - Nemina,13,12h,10,19,3.2,13,15,SSO (198.91947770135215°),OSO (258°)
Spain - Nemina,13,14h,11,20,3.1,13,16,SSO (205.91082628920628°),O (259°)
Spain - Nemina,13,16h,12,21,3.1,13,15,SO (219.59085527547072°),O (260°)
Spain - Nemina,13,18h,11,21,3.1,13,15,SO (220.7084781740699°),O (261°)
Spain - Nemina,13,20h,12,21,3.1,13,15,SO (217.35333509253985°),O (262°)
Spain - Nemina,13,22h,14,24,3.1,13,15,SO (220.5764817182584°),OSO (258°)
Spain - Nemina,14,03h,16,26,3.3,13,15,SSO (207.7207193340661°),O (260°)
Spain - Nemina,14,05h,16,28,3.4,13,14,SSO (200.01822722322052°),O (262°)
Spain - Nemina,14,07h,17,29,3.5,13,14,SSO (195.80967211383125°),O (263°)
Spain - Nemina,14,09h,18,30,3.8,13,14,S (190.90125122089853°),O (264°)
Spain - Nemina,14,11h,18,32,4.1,13,14,S (189.0734502886015°),O (269°)
Spain - Nemina,14,13h,18,31,4.3,13,15,S (190.2093212357054°),O (272°)
Spain - Nemina,14,15h,17,29,4.5,13,15,S (188.25326503117265°),O (272°)
Spain - Nemina,14,17h,20,31,4.5,13,14,SSO (200.66960596624565°),O (272°)
Spain - Nemina,14,19h,16,24,4.4,13,13,SSO (209.735143989766°),O (272°)
Spain - Nemina,14,21h,13,23,4.2,13,13,SSO (195.07168789847088°),O (269°)
Spain - Nemina,15,03h,9,17,3.5,13,13,SO (215.79294700483516°),O (265°)
Spain - Nemina,15,05h,10,16,3.5,13,13,SSO (213.40761613117206°),O (262°)
Spain - Nemina,15,07h,10,17,3.5,13,13,SSO (204.43940702060206°),O (259°)
Spain - Nemina,15,09h,9,16,3.5,13,12,S (187.123696684932°),OSO (257°)
Spain - Nemina,15,11h,9,16,3.5,13,13,S (173.5521485607671°),OSO (257°)
Spain - Nemina,15,13h,9,16,3.5,13,13,S (169.31764504921225°),OSO (258°)
Spain - Nemina,15,15h,7,12,3.5,13,13,SSE (158.4850699697886°),O (260°)
Spain - Nemina,15,17h,5,10,3.4,13,13,SE (139.41150073039307°),O (263°)
Spain - Nemina,15,19h,6,9,3.3,13,12,ESE (107.14229275710639°),O (268°)
Spain - Nemina,15,21h,5,8,3.3,13,12,E (90.51952072767051°),O (276°)
Spain - Nemina,16,03h,7,10,3.1,13,11,NE (52.53642047773287°),ONO (302°)
Spain - Nemina,16,05h,9,15,3.1,13,11,NE (47.089635597362054°),NO (319°)
Spain - Nemina,16,07h,11,20,3,13,10,NE (46.32309549855476°),NO (325°)
Spain - Nemina,16,09h,13,24,2.9,13,11,NE (45.745289895430496°),NO (326°)
Spain - Nemina,16,11h,14,24,2.8,13,12,NE (52.692438822051116°),NO (322°)
Spain - Nemina,16,13h,13,21,2.5,13,13,NE (47.06711551490881°),NNO (346°)
Spain - Nemina,16,15h,10,14,2.3,13,13,NE (50.261193339816664°),NNO (336°)
Spain - Nemina,16,17h,8,14,2.2,13,12,NE (36.63818166369825°),NO (320.3333333333333°)
Spain - Nemina,16,19h,9,16,2,13,10,NE (44.63411121230648°),ONO (299°)
Spain - Nemina,16,22h,6,9,1.8,13,12,ENE (77.09799795747652°),NNO (330°)
Spain - Nemina,17,04h,7,10,1.5,13,12,SSE (165.46673486084822°),O (265°)
Spain - Nemina,17,06h,8,11,1.4,13,13,SSO (193.87729361169912°),O (260.3333333333333°)
Spain - Nemina,17,08h,8,12,1.3,13,13,SSO (199.61036356814782°),OSO (257.3333333333333°)
Spain - Nemina,17,10h,9,13,1.2,13,13,S (186.57290831352367°),OSO (256°)
Spain - Nemina,17,12h,13,19,1.2,13,13,S (177.6015539829904°),O (274.66666666666663°)
Spain - Nemina,17,14h,16,23,1.4,13,14,S (174.34109424676058°),OSO (252.33333333333331°)
Spain - Nemina,17,16h,19,27,1.6,13,14,S (175.6502425547118°),S (189°)
Spain - Nemina,17,18h,20,29,1.7,13,14,S (173.36805262430502°),SSO (193°)
Spain - Nemina,17,20h,21,31,1.8,13,14,S (172.59889787342607°),SSO (197°)
Spain - Nemina,17,22h,23,35,2,13,14,S (173.42968696850744°),SSO (201°)
Spain - Nemina,18,04h,28,43,2.9,13,14,S (173.6472790189328°),SSO (207°)
Spain - Nemina,18,06h,25,41,3.1,13,14,S (173.13321830996702°),SSO (208.33333333333331°)
Spain - Nemina,18,08h,27,43,3.4,13,14,S (173.1074081329037°),SSO (209.66666666666663°)
Spain - Nemina,18,10h,28,44,3.8,13,14,S (172.43285370870535°),SSO (211°)
Spain - Nemina,18,12h,29,45,4.1,13,14,S (174.47338416487767°),SO (214.33333333333331°)
Spain - Nemina,18,14h,29,46,4.4,13,14,S (174.82745147293346°),SO (223°)
Spain - Nemina,18,16h,28,45,4.5,13,14,S (176.29021677246786°),OSO (237°)
Spain - Nemina,18,18h,30,46,4.7,13,14,S (176.07835786850964°),SO (234.33333333333331°)
Spain - Nemina,18,20h,30,47,4.8,13,15,S (177.5287776434141°),SO (231.99999999999997°)
Spain - Nemina,18,22h,31,49,4.9,13,15,S (175.77674590837367°),SO (230°)
Spain - Nemina,19,04h,29,46,5.2,13,15,S (176.312220378647°),OSO (248°)
Spain - Nemina,19,07h,27,43,5.2,13,15,S (185.14406481236506°),O (268°)
Spain - Nemina,19,10h,25,40,5.1,13,15,S (183.95428747011718°),O (266°)
Spain - Nemina,19,13h,25,38,4.8,13,15,S (184.04709485765537°),O (265°)
Spain - Nemina,19,16h,23,35,4.5,13,15,S (181.32539008397617°),O (266°)
Spain - Nemina,19,19h,20,32,4.3,13,15,S (184.91219223352365°),O (267°)
Spain - Nemina,19,22h,19,27,3.9,13,15,SSO (191.81681638353044°),O (265°)
Spain - Nemina,20,04h,9,15,3.1,13,14,S (190.33454737859174°),O (267°)
Spain - Nemina,20,07h,11,17,2.9,13,14,S (188.27337602437143°),O (269°)
Spain - Nemina,20,10h,11,18,2.8,13,14,SSO (195.2308975018214°),O (275°)
Spain - Nemina,20,13h,11,16,2.8,13,14,O (260.9415830724059°),NNO (338°)
Spain - Nemina,20,16h,8,11,3.1,13,14,NNE (32.48739510747343°),NNO (337°)
Spain - Nemina,20,19h,6,12,3.4,13,13,E (99.95519934663317°),NNO (336°)
Spain - Nemina,20,22h,9,19,3.2,13,13,SE (140.0442866759802°),NNO (333°)
Spain - Nemina,21,04h,13,26,3.3,13,13,SSE (163.11114886704323°),NNO (332°)
Spain - Nemina,21,07h,14,26,3.2,13,13,SSE (163.52356169187954°),SO (226°)
Spain - Nemina,21,10h,13,22,2.8,13,14,SSE (150.76908557450204°),SO (221°)
Spain - Nemina,21,13h,11,20,2.6,13,14,SE (140.61698027193881°),SSO (213°)
Spain - Nemina,21,16h,8,16,2.6,13,15,ESE (118.8822579976953°),N (350°)
Spain - Nemina,21,19h,6,14,2.5,13,13,ESE (111.92594956363233°),N (8°)
Spain - Nemina,21,22h,5,5,2.4,13,13,NE (52.36927810992901°),NNE (16°)
Spain - Nemina,22,04h,6,6,2.1,13,13,NE (45.636461365784626°),NNE (18°)
Spain - Nemina,22,07h,6,7,2.1,13,12,NE (38.50804975586961°),NNE (17°)
Spain - Nemina,22,10h,7,9,2.2,13,12,ENE (57.10313616090672°),NNE (16°)
Spain - Nemina,22,13h,8,9,2.4,13,13,NE (50.56263178755794°),NNE (16°)
Spain - Nemina,22,16h,9,10,2.4,13,13,NE (48.485746421505056°),NNE (19°)
Spain - Nemina,22,19h,7,8,2.3,13,13,NE (56.05833762944097°),NNE (18°)
Spain - Nemina,22,22h,5,6,2.2,13,12,ENE (59.202732043684605°),NNE (19°)
Spain - Nemina,23,04h,5,11,2.1,13,13,ESE (106°),NNE (22°)
Spain - Nemina,23,07h,7,11,2.1,13,13,SE (131°),NNE (24°)
Spain - Rostro,13,10h,11,19,3.3,13,15,S (189.66233756321134°),OSO (256°)
Spain - Rostro,13,12h,11,19,3.2,13,15,SSO (196.51309443324803°),OSO (258°)
Spain - Rostro,13,14h,11,20,3.1,13,15,SSO (203.6415185505055°),O (259°)
Spain - Rostro,13,16h,12,22,3.1,13,15,SO (219.9417281458666°),O (260°)
Spain - Rostro,13,18h,12,21,3.1,13,15,SO (221.83140561678687°),O (261°)
Spain - Rostro,13,20h,13,21,3.1,13,15,SO (217.4599840158855°),O (262°)
Spain - Rostro,13,22h,14,24,3.1,13,15,SO (221.7832520153325°),OSO (258°)
Spain - Rostro,14,03h,16,27,3.3,13,15,SSO (208.2100423003576°),O (260°)
Spain - Rostro,14,05h,17,28,3.4,13,15,SSO (199.9931833519828°),O (262°)
Spain - Rostro,14,07h,18,30,3.5,13,15,SSO (195.2757124036206°),O (263°)
Spain - Rostro,14,09h,19,31,3.8,13,15,S (190.04252092692266°),O (264°)
Spain - Rostro,14,11h,20,32,4.1,13,15,S (190.14182148239183°),O (269°)
Spain - Rostro,14,13h,19,31,4.3,13,15,S (188.48980296913442°),O (272°)
Spain - Rostro,14,15h,18,28,4.5,13,15,S (187.3924589070739°),O (272°)
Spain - Rostro,14,17h,22,31,4.5,13,14,SSO (203.72876072388848°),O (272°)
Spain - Rostro,14,19h,17,25,4.4,13,14,SSO (211.04599027381613°),O (272°)
Spain - Rostro,14,21h,15,23,4.2,13,14,SSO (195.4192290205857°),O (269°)
Spain - Rostro,15,03h,10,17,3.5,13,13,SO (220.06504535188856°),O (265°)
Spain - Rostro,15,05h,10,16,3.5,13,13,SO (215.48562972893117°),O (262°)
Spain - Rostro,15,07h,11,17,3.5,13,13,SSO (208.7617941561639°),O (259°)
Spain - Rostro,15,09h,10,16,3.5,13,13,S (191.1638458596705°),OSO (257°)
Spain - Rostro,15,11h,10,16,3.5,13,13,S (174.14708901407138°),OSO (257°)
Spain - Rostro,15,13h,9,16,3.5,13,13,SSE (167.18235471875835°),OSO (258°)
Spain - Rostro,15,15h,8,13,3.5,13,14,SSE (158.83451440222484°),O (260°)
Spain - Rostro,15,17h,6,10,3.4,13,13,SE (144.3499835652817°),O (262°)
Spain - Rostro,15,19h,6,9,3.3,13,13,ESE (109.96059936650941°),O (268°)
Spain - Rostro,15,21h,6,8,3.3,13,12,E (90.89952942434991°),O (276°)
Spain - Rostro,16,03h,7,10,3.1,13,11,NE (51.35125096593881°),ONO (301°)
Spain - Rostro,16,05h,9,16,3,13,11,NE (46.679264136508195°),NO (317°)
Spain - Rostro,16,07h,12,20,3,13,11,NE (43.230340379726805°),NO (324°)
Spain - Rostro,16,09h,14,25,2.9,13,11,NE (42.44206330380875°),NO (325°)
Spain - Rostro,16,11h,14,24,2.8,13,12,NE (50.26614598216363°),NO (320°)
Spain - Rostro,16,13h,12,20,2.5,13,13,NE (43.44593022641595°),NNO (344°)
Spain - Rostro,16,15h,9,14,2.3,13,13,NE (46.30652357218536°),NNO (334.66666666666663°)
Spain - Rostro,16,17h,9,13,2.1,13,13,NNE (30.783957347173494°),NO (319.3333333333333°)
Spain - Rostro,16,19h,10,16,2,13,12,NE (37.61895541926991°),ONO (298°)
Spain - Rostro,16,22h,7,9,1.8,13,12,E (82.73478502730131°),NNO (327°)
Spain - Rostro,17,04h,7,10,1.4,13,13,SSE (165.98953657761058°),O (264°)
Spain - Rostro,17,06h,8,11,1.4,13,13,SSO (192.8750075581313°),O (259.3333333333333°)
Spain - Rostro,17,08h,9,12,1.3,13,13,SSO (195.9141166907144°),OSO (256.3333333333333°)
Spain - Rostro,17,10h,10,13,1.2,13,13,S (178.1502943713671°),OSO (255°)
Spain - Rostro,17,12h,15,19,1.2,13,14,S (173.35964397080474°),O (274.3333333333333°)
Spain - Rostro,17,14h,18,24,1.4,13,14,S (172.02982408158678°),OSO (252.99999999999997°)
Spain - Rostro,17,16h,20,27,1.6,13,14,S (173.52260178941808°),S (191°)
Spain - Rostro,17,18h,21,29,1.7,13,14,S (170.6064636486409°),SSO (193.66666666666666°)
Spain - Rostro,17,20h,23,31,1.8,13,14,S (169.72071201636456°),SSO (197°)
Spain - Rostro,17,22h,25,35,2,13,14,S (170.91260690194883°),SSO (201°)
Spain - Rostro,18,04h,30,43,2.9,13,14,S (170.51320425462052°),SSO (207°)
Spain - Rostro,18,06h,28,42,3.1,13,14,S (170.73588061980632°),SSO (208.33333333333331°)
Spain - Rostro,18,08h,29,43,3.4,13,14,S (171.01193845866914°),SSO (209.66666666666663°)
Spain - Rostro,18,10h,30,44,3.8,13,14,S (170.15463657658202°),SSO (211°)
Spain - Rostro,18,12h,32,46,4.1,13,14,S (172.48270253194033°),SO (214.33333333333331°)
Spain - Rostro,18,14h,32,46,4.3,13,14,S (172.8773157261338°),SO (223°)
Spain - Rostro,18,16h,30,46,4.5,13,15,S (174.2167692962399°),OSO (237°)
Spain - Rostro,18,18h,33,47,4.7,13,15,S (174.99387612508949°),SO (234.33333333333331°)
Spain - Rostro,18,20h,33,48,4.8,13,15,S (175.9485663868271°),SO (231.99999999999997°)
Spain - Rostro,18,22h,33,49,4.9,13,15,S (174.3198984276297°),SO (230°)
Spain - Rostro,19,04h,31,46,5.2,13,15,S (175.20423000170928°),OSO (248°)
Spain - Rostro,19,07h,29,43,5.2,13,15,S (181.0448758790899°),O (268°)
Spain - Rostro,19,10h,27,40,5.1,13,15,S (184.4064268929128°),O (266°)
Spain - Rostro,19,13h,27,38,4.8,13,15,S (180.95348428912672°),O (266°)
Spain - Rostro,19,16h,25,35,4.5,13,15,S (178.13457238294367°),O (266°)
Spain - Rostro,19,19h,22,32,4.3,13,15,S (180.9492814646038°),O (267°)
Spain - Rostro,19,22h,19,27,3.9,13,15,SSO (192.57820721565645°),O (265°)
Spain - Rostro,20,04h,11,15,3.1,13,14,SSO (192.19555368296554°),O (267°)
Spain - Rostro,20,07h,12,17,2.9,13,15,S (184.87692811292092°),O (269°)
Spain - Rostro,20,10h,12,18,2.8,13,15,S (184.08703746386053°),O (275°)
Spain - Rostro,20,13h,12,16,2.8,13,14,OSO (254.0275609861371°),NNO (335°)
Spain - Rostro,20,16h,6,11,3.1,13,14,NNE (14.849596727146164°),NNO (337°)
Spain - Rostro,20,19h,7,12,3.3,13,14,ESE (111.59411778069436°),NNO (335°)
Spain - Rostro,20,22h,12,18,3.2,13,14,SE (139.47002732250104°),NNO (333°)
Spain - Rostro,21,04h,15,26,3.3,13,13,SSE (153.71495741265235°),NNO (332°)
Spain - Rostro,21,07h,15,25,3.2,13,13,SSE (157.7269082521002°),SO (226°)
Spain - Rostro,21,10h,15,22,2.8,13,14,SE (139.50754292974193°),SO (220°)
Spain - Rostro,21,13h,13,20,2.6,13,14,SE (130.2278665463479°),SSO (212°)
Spain - Rostro,21,16h,11,16,2.5,13,14,ESE (114.37645612864314°),N (349°)
Spain - Rostro,21,19h,9,14,2.5,13,13,ESE (114.76707496777298°),N (7°)
Spain - Rostro,21,22h,5,5,2.4,13,13,ENE (62.728483212860134°),NNE (16°)
Spain - Rostro,22,04h,5,7,2.1,13,13,NE (37.79776802991485°),NNE (17°)
Spain - Rostro,22,07h,6,7,2.1,13,13,NNE (19.237778670160136°),NNE (16°)
Spain - Rostro,22,10h,6,9,2.1,13,12,NE (49.64296596448801°),NNE (16°)
Spain - Rostro,22,13h,5,9,2.3,13,13,NE (47.91750450571463°),NNE (16°)
Spain - Rostro,22,16h,5,9,2.3,13,14,NE (47.072909591547386°),NNE (19°)
Spain - Rostro,22,19h,5,7,2.3,13,13,NE (49.094226761103016°),NNE (18°)
Spain - Rostro,22,22h,4,5,2.2,13,13,ENE (57.20617027040649°),NNE (19°)
Spain - Rostro,23,04h,11,11,2.1,13,13,SE (124°),NNE (22°)
Spain - Rostro,23,07h,9,11,2.1,13,14,SSE (158°),NNE (23°)
"Spain - Carnota, Laguna",13,10h,8,14,3.3,13,15,S (180.60237450076534°),OSO (257°)
"Spain - Carnota, Laguna",13,12h,9,16,3.2,13,15,S (177.48762049918°),OSO (258°)
"Spain - Carnota, Laguna",13,14h,10,17,3.2,13,15,SSO (191.91642999003173°),O (259°)
"Spain - Carnota, Laguna",13,16h,11,18,3.1,13,15,SSO (204.73873157094638°),O (260°)
"Spain - Carnota, Laguna",13,18h,10,17,3.1,13,15,SSO (210.98786855739496°),O (261°)
"Spain - Carnota, Laguna",13,20h,10,17,3.1,13,15,SSO (211.98676640093097°),O (262°)
"Spain - Carnota, Laguna",13,22h,12,19,3.1,13,15,SSO (213.55865447476054°),O (259°)
"Spain - Carnota, Laguna",14,03h,14,22,3.3,13,14,SSO (197.54283658714445°),O (261°)
"Spain - Carnota, Laguna",14,05h,17,26,3.4,13,15,S (189.07245897455047°),O (262°)
"Spain - Carnota, Laguna",14,07h,17,27,3.5,13,14,S (187.41759362374316°),O (263°)
"Spain - Carnota, Laguna",14,09h,18,28,3.7,13,14,S (182.23331215772595°),O (265°)
"Spain - Carnota, Laguna",14,11h,19,28,4,13,14,S (186.6912895877395°),O (269°)
"Spain - Carnota, Laguna",14,13h,19,29,4.3,13,15,S (184.57942359700775°),O (272°)
"Spain - Carnota, Laguna",14,15h,18,28,4.4,13,15,S (183.19415174111697°),O (273°)
"Spain - Carnota, Laguna",14,17h,17,27,4.5,13,14,S (186.214727894045°),O (273°)
"Spain - Carnota, Laguna",14,19h,14,21,4.4,13,14,SSO (195.08136202712234°),O (272°)
"Spain - Carnota, Laguna",14,21h,13,20,4.2,13,13,S (188.17866887369667°),O (272°)
"Spain - Carnota, Laguna",15,03h,8,15,3.5,13,12,SO (219.5938749960515°),O (265°)
"Spain - Carnota, Laguna",15,05h,9,15,3.5,13,13,SSO (212.79054704663903°),O (262°)
"Spain - Carnota, Laguna",15,07h,10,15,3.5,13,12,SSO (207.03174915089477°),O (260°)
"Spain - Carnota, Laguna",15,09h,9,14,3.6,13,12,S (176.97709504955174°),OSO (258°)
"Spain - Carnota, Laguna",15,11h,9,14,3.6,13,13,SSE (165.8043627480316°),OSO (258°)
"Spain - Carnota, Laguna",15,13h,9,15,3.5,13,13,SSE (163.4138385358736°),OSO (258°)
"Spain - Carnota, Laguna",15,15h,8,13,3.5,13,13,SSE (154.59839626654764°),O (259°)
"Spain - Carnota, Laguna",15,17h,6,10,3.4,13,13,SE (145.14638920536578°),O (261°)
"Spain - Carnota, Laguna",15,19h,5,8,3.3,13,12,ESE (105.45332015497164°),O (264°)
"Spain - Carnota, Laguna",15,21h,5,7,3.2,13,12,E (82.21123990751096°),O (269°)
"Spain - Carnota, Laguna",16,03h,6,8,2.9,13,11,NE (50.109292558146485°),ONO (283°)
"Spain - Carnota, Laguna",16,05h,7,12,2.8,13,11,NE (49.068355856399585°),ONO (287°)
"Spain - Carnota, Laguna",16,07h,11,17,2.6,13,10,NE (49.705828487223286°),ONO (288°)
"Spain - Carnota, Laguna",16,09h,13,22,2.4,13,11,NE (46.490780564892965°),ONO (287°)
"Spain - Carnota, Laguna",16,11h,14,24,2.2,13,12,NE (52.477392160405586°),ONO (282°)
"Spain - Carnota, Laguna",16,13h,13,21,2,13,13,NE (56.1580052122362°),O (276°)
"Spain - Carnota, Laguna",16,15h,9,16,1.9,13,14,ENE (63.83887796206531°),O (270.66666666666663°)
"Spain - Carnota, Laguna",16,17h,6,11,1.7,13,13,NNO (342.59390061773297°),O (267°)
"Spain - Carnota, Laguna",16,19h,9,15,1.6,13,12,NE (51.668338218308484°),O (265°)
"Spain - Carnota, Laguna",16,22h,6,7,1.5,13,12,E (86.21033888636738°),O (259°)
"Spain - Carnota, Laguna",17,04h,6,6,1.2,13,12,SE (134.29876823190224°),OSO (254°)
"Spain - Carnota, Laguna",17,06h,6,7,1.2,13,12,SSE (163.49958648831898°),OSO (253.33333333333331°)
"Spain - Carnota, Laguna",17,08h,7,9,1.1,13,13,S (172.92375814630222°),OSO (252.66666666666666°)
"Spain - Carnota, Laguna",17,10h,10,11,1.1,13,13,SSE (164.0296394496183°),OSO (252°)
"Spain - Carnota, Laguna",17,12h,13,16,1.2,13,13,SSE (167.76986412525338°),OSO (254°)
"Spain - Carnota, Laguna",17,14h,16,20,1.3,13,13,S (170.59606146991152°),SO (235.66666666666666°)
"Spain - Carnota, Laguna",17,16h,18,24,1.5,13,14,S (174.18154700182575°),SSO (197°)
"Spain - Carnota, Laguna",17,18h,19,25,1.6,13,14,S (171.09823711735442°),SSO (196.33333333333331°)
"Spain - Carnota, Laguna",17,20h,20,27,1.7,13,14,S (169.17830352416667°),SSO (197.33333333333331°)
"Spain - Carnota, Laguna",17,22h,21,29,1.9,13,14,SSE (168.68346081664575°),SSO (200°)
"Spain - Carnota, Laguna",18,04h,26,35,2.7,13,14,S (169.61949123424867°),SSO (204°)
"Spain - Carnota, Laguna",18,06h,22,35,2.9,13,14,S (169.66530471837507°),SSO (205.33333333333331°)
"Spain - Carnota, Laguna",18,08h,23,37,3.2,13,14,SSE (165.86581937284944°),SSO (206.33333333333331°)
"Spain - Carnota, Laguna",18,10h,26,39,3.6,13,14,S (170.02572630455236°),SSO (207°)
"Spain - Carnota, Laguna",18,12h,28,41,4,13,14,S (172.02841092818073°),SSO (209.66666666666666°)
"Spain - Carnota, Laguna",18,14h,28,41,4.3,13,14,S (173.43300088123758°),SO (221°)
"Spain - Carnota, Laguna",18,16h,28,41,4.5,13,14,S (176.22422991731767°),OSO (241°)
"Spain - Carnota, Laguna",18,18h,29,42,4.7,13,14,S (174.74788858782966°),OSO (237.66666666666663°)
"Spain - Carnota, Laguna",18,20h,30,43,4.8,13,15,S (174.7925959092256°),SO (235.33333333333331°)
"Spain - Carnota, Laguna",18,22h,31,43,4.9,13,15,S (173°),SO (234°)
"Spain - Carnota, Laguna",19,04h,30,43,5.3,13,15,S (175.1600163494915°),OSO (250°)
"Spain - Carnota, Laguna",19,07h,30,41,5.5,13,14,S (177.52812102181437°),O (267°)
"Spain - Carnota, Laguna",19,10h,27,38,5.4,13,15,S (184.28536233361876°),O (266°)
"Spain - Carnota, Laguna",19,13h,27,38,5,13,14,S (179.658963105368°),O (266°)
"Spain - Carnota, Laguna",19,16h,24,37,4.8,13,14,S (177.61274893295797°),O (266°)
"Spain - Carnota, Laguna",19,19h,20,32,4.4,13,15,S (180.07306316096634°),O (266°)
"Spain - Carnota, Laguna",19,22h,17,26,4,13,15,S (185.73643604056124°),O (265°)
"Spain - Carnota, Laguna",20,04h,11,15,3.2,13,14,S (182.02252330558028°),O (267°)
"Spain - Carnota, Laguna",20,07h,11,17,3,13,14,S (179.11203422952005°),O (267°)
"Spain - Carnota, Laguna",20,10h,12,18,2.8,13,14,S (172.29729276241292°),O (267°)
"Spain - Carnota, Laguna",20,13h,10,15,2.7,13,14,SO (224.00315374755752°),O (267°)
"Spain - Carnota, Laguna",20,16h,7,10,2.8,13,13,ESE (113.1567949402375°),NNO (329°)
"Spain - Carnota, Laguna",20,19h,8,8,3,13,13,E (98.72936439932157°),NNO (328°)
"Spain - Carnota, Laguna",20,22h,11,14,2.9,13,13,SE (131.26494224877527°),NNO (327°)
"Spain - Carnota, Laguna",21,04h,12,18,3,13,13,SE (143.58603487142835°),NO (320°)
"Spain - Carnota, Laguna",21,07h,12,17,2.9,13,13,SSE (151.70390948768343°),SO (224°)
"Spain - Carnota, Laguna",21,10h,12,16,2.6,13,13,SE (126.55622775275097°),SO (216°)
"Spain - Carnota, Laguna",21,13h,11,14,2.4,13,14,ESE (111.56650179020143°),SSO (211°)
"Spain - Carnota, Laguna",21,16h,10,15,2.3,13,14,E (93.06972261661888°),SSO (207°)
"Spain - Carnota, Laguna",21,19h,8,9,2.3,13,13,E (97.05182942329213°),SSO (201°)
"Spain - Carnota, Laguna",21,22h,6,5,2.1,13,13,ENE (73.55208024921545°),SSO (200°)
"Spain - Carnota, Laguna",22,04h,3,4,1.7,13,12,ENE (73.04216543390405°),SO (219°)
"Spain - Carnota, Laguna",22,07h,3,3,1.6,13,12,NNE (19.06755734400247°),N (352°)
"Spain - Carnota, Laguna",22,10h,5,4,1.6,13,12,NE (55.93811455582819°),N (2°)
"Spain - Carnota, Laguna",22,13h,5,7,1.6,13,13,ENE (64.50153202875332°),N (3°)
"Spain - Carnota, Laguna",22,16h,4,6,1.6,13,13,ENE (59.5368570483268°),N (0°)
"Spain - Carnota, Laguna",22,19h,4,5,1.6,13,13,NE (43.777731743850765°),N (355°)
"Spain - Carnota, Laguna",22,22h,4,5,1.6,13,12,ENE (67.86265413407322°),N (351°)
"Spain - Carnota, Laguna",23,04h,9,7,1.5,13,13,ESE (118.00000000000004°),NNO (339°)
"Spain - Carnota, Laguna",23,07h,8,7,1.4,13,14,S (180°),NNO (337°)
Spain - Lariño,13,10h,12,18,3.3,13,15,S (186.7131754619896°),OSO (256°)
Spain - Lariño,13,12h,11,17,3.2,13,15,SSO (192.21118604955205°),OSO (257°)
Spain - Lariño,13,14h,11,20,3.1,13,15,SSO (207.3139636293308°),OSO (258°)
Spain - Lariño,13,16h,12,21,3.1,13,15,SO (225.15825880601568°),O (259°)
Spain - Lariño,13,18h,12,20,3,13,15,SO (228.81649612420736°),O (260°)
Spain - Lariño,13,20h,13,21,3,13,15,SO (221.62960249830653°),O (261°)
Spain - Lariño,13,22h,15,22,3,13,15,SO (220.98939849462937°),OSO (258°)
Spain - Lariño,14,03h,17,26,3.2,13,15,SSO (207.02834823964488°),O (260°)
Spain - Lariño,14,05h,18,26,3.2,13,15,SSO (198.85842009693795°),O (261°)
Spain - Lariño,14,07h,19,28,3.4,13,15,SSO (194.48560996969056°),O (262°)
Spain - Lariño,14,09h,20,29,3.6,13,15,S (188.3195959835032°),O (263°)
Spain - Lariño,14,11h,21,30,3.9,13,15,S (190.4932604692329°),O (269°)
Spain - Lariño,14,13h,22,29,4.1,13,15,S (185.22165613891715°),O (272°)
Spain - Lariño,14,15h,21,30,4.2,13,15,S (183.21634562694376°),O (273°)
Spain - Lariño,14,17h,23,29,4.3,13,14,SSO (200.32582375194346°),O (273°)
Spain - Lariño,14,19h,17,23,4.3,13,14,SSO (211.66685536254442°),O (273°)
Spain - Lariño,14,21h,15,21,4.1,13,14,SSO (194.12088678154555°),O (270°)
Spain - Lariño,15,03h,11,15,3.5,13,14,SO (224.8670584892193°),O (264°)
Spain - Lariño,15,05h,11,16,3.5,13,14,SO (219.2817584056447°),O (261°)
Spain - Lariño,15,07h,13,17,3.6,13,14,SSO (212.4605091649666°),OSO (258°)
Spain - Lariño,15,09h,11,15,3.6,13,13,S (183.16825141797182°),OSO (257°)
Spain - Lariño,15,11h,11,15,3.6,13,13,S (169.2958916869137°),OSO (257°)
Spain - Lariño,15,13h,10,14,3.5,13,14,SSE (164.78349763280937°),OSO (257°)
Spain - Lariño,15,15h,10,14,3.4,13,14,SSE (159.02515206969576°),OSO (258°)
Spain - Lariño,15,17h,8,12,3.3,13,14,SSE (153.66275581457384°),O (260°)
Spain - Lariño,15,19h,6,9,3.2,13,13,SE (126.73818572852666°),O (262°)
Spain - Lariño,15,21h,6,7,3.1,13,13,E (101.22968231046183°),O (265°)
Spain - Lariño,16,03h,6,8,2.8,13,12,NE (54.54372466453181°),O (277°)
Spain - Lariño,16,05h,8,11,2.7,13,12,NE (52.524241169071615°),O (280°)
Spain - Lariño,16,07h,9,13,2.5,13,11,ENE (61.68936335374983°),O (281°)
Spain - Lariño,16,09h,9,18,2.4,13,12,NE (54.1589595413912°),O (276°)
Spain - Lariño,16,11h,14,21,2.2,13,12,ENE (64.3122643067134°),O (273°)
Spain - Lariño,16,13h,13,19,2,13,13,ENE (66.0740731193548°),O (269°)
Spain - Lariño,16,15h,8,14,1.9,13,14,ENE (64.88998599053812°),O (265.66666666666663°)
Spain - Lariño,16,17h,6,10,1.7,13,14,N (3.0083737434728604°),O (263°)
